Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Area µm^2,Perimeter µm
HDL014_Spleen_HxE_2_128267_normalized.ome.tif - normalized,4d1f23e2-18fc-4093-a98a-a51444a4acff,Annotation,,Follicle,Root object (Image),Polygon,11317.9,9620.9,96962.2,2492.1
HDL014_Spleen_HxE_2_128267_normalized.ome.tif - normalized,01b506cd-77e2-4425-8433-fa57c1a5fdb5,Annotation,,Follicle,Root object (Image),Polygon,2884.4,10264.6,25142.3,1853.3
HDL014_Spleen_HxE_2_128267_normalized.ome.tif - normalized,e384b99a-f360-4790-939b-1410cd33848d,Annotation,,Tissue,Root object (Image),Geometry,7723.5,6678.2,137168633.2,125630.9
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,ed8813ab-bf1a-4834-b98e-e7ec475dde9f,Annotation,,Follicle,Root object (Image),Polygon,10140.1,819.31,30910.9,1080.4
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,701d46b4-c5ca-4bcc-a3cd-d877b8f1cb53,Annotation,,Follicle,Root object (Image),Polygon,10476.1,2654,39214.5,1514.2
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,1e15eb1d-b3d7-44e4-a4cf-60a66a92b617,Annotation,,Follicle,Root object (Image),Polygon,9350.3,1498.9,215755.7,5607.3
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,c5853b0f-b0fd-469f-a3fc-4cb4d7d04f69,Annotation,,Follicle,Root object (Image),Polygon,9300.1,8693.5,76686.7,2247.6
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,fe3f1837-2d18-4bb2-a81a-52281f6e036c,Annotation,,Follicle,Root object (Image),Polygon,10521.1,2227.3,14102.8,859.61
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,61654968-efcb-44de-8097-f0b00960eda8,Annotation,,Follicle,Root object (Image),Polygon,4322.7,4165.6,41453.1,1293.4
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,2a2f2cf7-f0d1-4c1f-b9ec-5043eeab583a,Annotation,,Follicle,Root object (Image),Polygon,9404.7,6094.8,221508.6,3777.6
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,6c4f5c3e-5051-4deb-a0f8-71559d2f3011,Annotation,,Follicle,Root object (Image),Polygon,4113.1,1825.2,35731.1,1222.4
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,52994d7c-6b34-4d56-a78f-cdee2fccb9a8,Annotation,,Follicle,Root object (Image),Polygon,5389.4,2930.6,117269.4,3178.2
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,dada52a9-02fc-4864-aaf0-ca92b1147a8e,Annotation,,Follicle,Root object (Image),Polygon,5348,1625.1,76018.6,3201.8
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,fe5d7cc4-7ae5-4bed-881d-caf397e0a186,Annotation,,Follicle,Root object (Image),Polygon,7834.9,1362.8,47828,1687.7
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,c7c15eeb-fec3-47b2-afe3-6d84db2ac2b3,Annotation,,Follicle,Root object (Image),Polygon,7727.6,2796.3,121623.1,2350.2
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,65a6d3f5-3a6a-4251-8a77-d733b7459c09,Annotation,,Follicle,Root object (Image),Polygon,5241.8,4055.6,249574.3,5536.3
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,4e757dd9-7e51-4754-ae80-377093cbfd1a,Annotation,,Follicle,Root object (Image),Polygon,9987.7,8860.6,76624.9,1703.4
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,5591fc3e-3fb6-423e-9244-884d34812a44,Annotation,,Follicle,Root object (Image),Polygon,7512.2,7442.2,120565.6,2539.4
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,c7c2aa27-46c0-4558-a71a-c5db38e7978b,Annotation,,Follicle,Root object (Image),Polygon,7595.9,5151.8,142567.1,3375.3
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,b92f321d-6816-4661-b497-e89770f9bda2,Annotation,,Follicle,Root object (Image),Polygon,9878.3,8040.4,152721.3,2634.1
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,f50043b8-f0ae-4bc4-a558-d9897ffa5039,Annotation,,Follicle,Root object (Image),Polygon,11216.1,5286.9,11521.7,954.28
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,a4d4ddc0-2020-4ec6-b369-57dd460caf7b,Annotation,,Follicle,Root object (Image),Polygon,8967.8,9460.4,77760.1,1766.6
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,a343f14c-da40-4eca-ba73-998fa390d1ba,Annotation,,Follicle,Root object (Image),Polygon,10429,4410,19653.7,875.42
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,dffd63f2-eaaa-4814-aec3-cd058c2b06fd,Annotation,,Follicle,Root object (Image),Polygon,7884.4,11277.6,17492.4,938.48
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,e3f72a03-0227-4590-94f2-1b2353e49dfa,Annotation,,Follicle,Root object (Image),Polygon,7922.3,5169.5,21582,1443.2
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,458509f5-6214-4589-a5bc-fa61d08d139d,Annotation,,Follicle,Root object (Image),Polygon,10024.8,2682.4,44734.1,3178.2
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,b5d38755-77db-455f-99df-c9e81b36face,Annotation,,Follicle,Root object (Image),Polygon,6607,5596.7,84959.1,3856.5
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,9999ce65-0191-4b66-85a9-611416a469ef,Annotation,,Follicle,Root object (Image),Polygon,10606.8,5714.2,70902.9,3186.1
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,b367fa63-8864-43a1-8885-8a146233f726,Annotation,,Follicle,Root object (Image),Polygon,8453.9,4182.2,27257,1364.3
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,00d48ad9-4876-48d4-9e72-95b0bda440c4,Annotation,,Follicle,Root object (Image),Polygon,7601.6,3773.9,112542.8,3012.6
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,596969dd-2e4b-4589-81d0-5598c1526581,Annotation,,Follicle,Root object (Image),Polygon,10536.3,6377.5,70514,2886.4
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,34c8646b-c45c-47ad-9912-d634e6bb56de,Annotation,,Follicle,Root object (Image),Polygon,6856.7,5612.8,20742.4,993.68
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,e2ded299-9107-4c84-824c-f9992c0d213a,Annotation,,Follicle,Root object (Image),Polygon,8542.6,5461.1,96216.2,2224
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,dc49dea2-a110-42c4-a0d4-094bdf521a20,Annotation,,Follicle,Root object (Image),Polygon,9637.1,2788.9,87555.7,2184.5
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,be786e34-a759-4f7d-bf4d-b19ca6a8c0e4,Annotation,,Follicle,Root object (Image),Polygon,2310.5,2983,10013.4,1017.3
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,049889f9-71cb-4f20-9f73-1d544a62e55e,Annotation,,Follicle,Root object (Image),Polygon,10542.9,4832.6,24458.4,985.83
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,a6b4610b-da4f-409a-9816-59468ba08c6f,Annotation,,Follicle,Root object (Image),Polygon,5808,5467.5,56240.1,1498.4
HDL013_Spleen_HxE_1_128260_normalized.ome.tif - normalized,a986ee6b-a803-4069-b480-e7312e0517ea,Annotation,,Tissue,Root object (Image),Geometry,7168.9,4620.8,58385174.3,178430.4
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,a2725465-a44b-44ee-aa3f-383d96566349,Annotation,,Follicle,Root object (Image),Polygon,14659.7,5356.6,11972.6,670.35
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,3dedde35-b398-4e4f-ab60-d4e931c21220,Annotation,,Follicle,Root object (Image),Polygon,7163.1,6732.5,24738,1175.1
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,6015e74d-6c3b-40c2-9593-5c0fdded9149,Annotation,,Follicle,Root object (Image),Polygon,10617.1,2892.3,39727.2,1995.3
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,6537f555-acb0-4eb6-a071-15b880bebcf8,Annotation,,Follicle,Root object (Image),Polygon,5250.9,5671.6,55571.3,2192.4
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,ada99fc6-bf54-4b53-aeda-6983f4d68a76,Annotation,,Follicle,Root object (Image),Polygon,14459.8,9851.1,20353.5,843.83
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,254f71cf-7f09-4773-8c00-13b56ac05f59,Annotation,,Follicle,Root object (Image),Polygon,11801,8958,94490.4,2649.8
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,36221dde-8993-4cf5-89d6-b81461e16d93,Annotation,,Follicle,Root object (Image),Polygon,13918.9,5528.8,39120.7,1135.6
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,147c3919-0fa5-4ed7-9a91-bce08eebd4ae,Annotation,,Follicle,Root object (Image),Polygon,12020.5,4801.1,31050.9,1364.3
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,2b4e3a7d-ff61-458d-a27c-453fef0f24d4,Annotation,,Follicle,Root object (Image),Polygon,12882.1,5068.8,49740.6,1388
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,932878e9-172d-4eba-9284-314b8a2062b3,Annotation,,Follicle,Root object (Image),Polygon,11868.2,10236.3,11195,1104.1
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,c149acbb-08fd-4400-94a6-79c0ef05ce79,Annotation,,Follicle,Root object (Image),Polygon,2854.9,1918.3,136192.5,2681.4
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,38f50d73-2920-452c-babd-f80fd764cb3b,Annotation,,Follicle,Root object (Image),Polygon,14304.2,3748.4,13403.1,962.15
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,7b529754-92a1-454a-b23d-5fc26425d387,Annotation,,Follicle,Root object (Image),Polygon,9406.4,5835.3,87928.6,1955.8
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,c463d49d-9d07-456e-ad30-2625d259f547,Annotation,,Follicle,Root object (Image),Polygon,9863.9,3011.9,63392.9,1853.3
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,61c6c71c-f577-4584-9bd0-3f71da57d444,Annotation,,Follicle,Root object (Image),Polygon,9297.8,7298,280997.6,4321.8
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,18bfd40e-ae12-4ec6-bb60-f9d6bb627e3b,Annotation,,Follicle,Root object (Image),Polygon,8756.7,2819.4,173851.5,3320.2
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,a29f4ca1-2557-44dc-a7a2-c2b4bcec4774,Annotation,,Follicle,Root object (Image),Polygon,9487.7,4341.7,15595.5,717.66
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,36fb93b3-bdc3-4740-bcc4-50f21595efb0,Annotation,,Follicle,Root object (Image),Polygon,10499.4,6311.1,90323.2,2066.2
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,1f5e7eb9-9e92-4d81-b278-7f3f5cf1b8b9,Annotation,,Follicle,Root object (Image),Polygon,2144.4,2105.2,98003.9,2137.2
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,906e5900-2196-4099-a659-946f595e09d6,Annotation,,Follicle,Root object (Image),Polygon,15090.3,7847.1,65211.5,1798.1
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,5ed0b8c4-fd00-40f2-b9bf-f5d45a19a393,Annotation,,Follicle,Root object (Image),Polygon,11584.8,9534.2,12936.5,772.86
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,ced01401-d4ea-4d5d-be4a-75aae485d4ed,Annotation,,Follicle,Root object (Image),Polygon,4516.2,6012.8,13278.6,764.99
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,3e12fe6f-4c03-4b69-978c-b759c5ac3657,Annotation,,Follicle,Root object (Image),Polygon,7633.9,4022.5,129039.5,2807.6
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,d77b0417-fddd-4d8e-8080-8dfe316d409e,Annotation,,Follicle,Root object (Image),Polygon,7150.6,3590.1,31657.3,1948
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,952cfb44-d9b6-4b50-accc-fa775bced587,Annotation,,Follicle,Root object (Image),Polygon,12971.9,9795,59070.1,1671.9
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,77046348-a480-4a13-bd07-8bcc8b559ea3,Annotation,,Follicle,Root object (Image),Polygon,8251.2,6896.1,17896.7,922.73
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,28ded694-c5bb-4663-b160-cd3c03fb442c,Annotation,,Follicle,Root object (Image),Polygon,6350.7,9051.8,93821.7,2089.9
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,f3606226-57e2-43da-96e0-e214bf26e0e8,Annotation,,Follicle,Root object (Image),Polygon,13252.2,7672.2,22172.9,1324.9
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,5b1d8e31-db90-44ae-ba37-905e74f8b2c0,Annotation,,Follicle,Root object (Image),Polygon,7732.9,8778.2,171286.1,2988.9
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,78beb01f-f610-4c43-949a-1e8d02fdee5a,Annotation,,Follicle,Root object (Image),Polygon,14931.3,9285.7,11614.8,757.12
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,f1570b83-29f7-4213-b734-1ec05bb0551d,Annotation,,Follicle,Root object (Image),Polygon,6300.6,2213.9,35933.5,1380.1
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,f3a506fe-6985-4af3-835c-a76bd056c341,Annotation,,Follicle,Root object (Image),Polygon,5672.9,2900.5,223794.4,5244.5
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,fc8f88e3-c933-4755-bded-2522bf245da1,Annotation,,Follicle,Root object (Image),Polygon,6085.8,3946.5,125432.7,2760.3
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,395a8730-7454-4b74-9f88-d7104972c34f,Annotation,,Follicle,Root object (Image),Polygon,4660.7,8473.2,120005.7,2192.4
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,0c8a00f9-355c-4d36-a708-f1d12721f8ad,Annotation,,Follicle,Root object (Image),Polygon,6407,5057.4,181376.9,2949.5
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,2f7fd131-5c55-4bb1-bf64-a23280299a8a,Annotation,,Follicle,Root object (Image),Polygon,13628.2,5108,12407.9,1317
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,c406de03-e7f0-4e91-af16-af5e7d4b0a75,Annotation,,Follicle,Root object (Image),Polygon,10455.8,7663.4,209940.1,3407
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,117c7d99-2b4f-4a6c-b9f3-6fd69ba08e45,Annotation,,Follicle,Root object (Image),Polygon,13588.4,9756.1,21877.3,1183
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,b1cb9210-2c9c-4e47-b03c-14e5ed5d0670,Annotation,,Follicle,Root object (Image),Polygon,5036,4629.7,24053.8,1837.5
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,35ecbbe3-2829-4d10-93fe-abdb614a14f2,Annotation,,Follicle,Root object (Image),Polygon,9017.9,4438.2,31999.4,1159.3
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,3547e1db-6c11-4c63-bd1d-90f0794b186d,Annotation,,Follicle,Root object (Image),Polygon,13723.7,3744.1,30957.7,1080.4
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,a39c36e1-4a72-41d2-9c0d-cb120ac652e7,Annotation,,Follicle,Root object (Image),Polygon,12946.8,8082,93370.5,2389.6
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,e48a391c-51c6-4e38-88e5-dc7e520d3bb9,Annotation,,Follicle,Root object (Image),Polygon,3989.6,5821.5,34471.9,1403.8
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,3bf5ed4b-9988-4ab0-912d-4ecc1be6be31,Annotation,,Follicle,Root object (Image),Polygon,10975.7,3676.5,74556.7,2373.8
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,c2d425a7-fa1e-4128-868e-f03e6478dbcc,Annotation,,Follicle,Root object (Image),Polygon,13005.3,5696.3,33476.7,1238.1
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,b57850bf-bc83-49f9-9905-1f78bb10c8bb,Annotation,,Follicle,Root object (Image),Polygon,14063,9368.5,182107.7,4258.7
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,e3c57d74-3ae8-4b3a-abaf-a0e97595384f,Annotation,,Follicle,Root object (Image),Polygon,10176.3,4027.9,18767.5,867.5
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,53d71188-b68d-484d-b813-2a693cbc164b,Annotation,,Follicle,Root object (Image),Polygon,5309.2,4693.2,24147.4,1159.3
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,dde68823-8369-46e9-80ef-fc594ca453af,Annotation,,Follicle,Root object (Image),Polygon,8538.7,5783.6,192230.4,5205
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,e8b01626-7f21-4052-974d-151eb4be108a,Annotation,,Follicle,Root object (Image),Polygon,6446.3,7704.4,205882.1,4534.7
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,79689828-fb7d-4f58-a1e1-1fc53f89f6e6,Annotation,,Follicle,Root object (Image),Polygon,9565.1,8404.5,61169.1,1600.9
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,5d1c4f63-bf73-476f-a5ca-bf211922b9ad,Annotation,,Follicle,Root object (Image),Polygon,5989.6,8712.8,16761.7,1530
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,04d162b3-6402-4469-b288-ca4fca9eceaa,Annotation,,Follicle,Root object (Image),Polygon,8014.6,3113.1,144743.9,2500
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,069ab497-be1c-45f9-a9de-226feb024273,Annotation,,Follicle,Root object (Image),Polygon,8302.3,7992.2,273348.2,4463.7
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,ba984afe-293b-432e-a384-cf4035ba9e31,Annotation,,Follicle,Root object (Image),Polygon,12044.3,5702.9,16715,954.25
HDL013_Spleen_HxE_2_128261_normalized.ome.tif - normalized,893a1fbf-1f85-45a1-a16e-10e00f32a82e,Annotation,,Tissue,Root object (Image),Geometry,9763.5,6656.4,86037099.9,267419.8
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,bc14ca63-9abd-46af-a011-000bf965f120,Annotation,,Follicle,Root object (Image),Polygon,14246.4,1995.5,20648.8,1064.7
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,4c5913f5-3a9f-400e-a0cf-2e9e49625ba1,Annotation,,Follicle,Root object (Image),Polygon,4067.1,6984.5,22934.5,788.64
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,3a558295-478d-4915-ac86-e84b605fa4d0,Annotation,,Follicle,Root object (Image),Polygon,3133.4,6753.3,137047.4,3446.4
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,d7773be5-3e10-40c1-99e3-440eb9b4fa41,Annotation,,Follicle,Root object (Image),Polygon,4605.9,5458.2,45480.3,2200.3
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,b4e3a09c-a9c1-47d1-b770-34ace834a9f6,Annotation,,Follicle,Root object (Image),Polygon,13334.5,13847.9,46195.6,1577.3
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,c56ef850-7d97-4cfa-89ed-366bc3fe6a79,Annotation,,Follicle,Root object (Image),Polygon,14889.3,4681.1,100880.8,2421.1
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,aa29c991-37c3-4e0d-a3f4-df24e1621620,Annotation,,Follicle,Root object (Image),Polygon,10062.3,3105.3,45216,1806
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,db911eb1-03e7-41df-93f5-9aaf3560316f,Annotation,,Follicle,Root object (Image),Polygon,13356.7,7244.9,170415.1,2847
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,5c1f5a93-b334-48f8-ad6e-6ea04faa2cfe,Annotation,,Follicle,Root object (Image),Polygon,16433.1,5781.4,10542.1,567.82
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,1222e8f1-0534-4818-9c78-eda0f9333f21,Annotation,,Follicle,Root object (Image),Polygon,16974,5063.6,50160.5,1806
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,87b99005-fd1e-471e-9a7b-e4eac5f67cd6,Annotation,,Follicle,Root object (Image),Polygon,12099.2,15484.9,118746.4,4550.5
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,f82071f2-18d9-4ee4-acc8-d3794710b647,Annotation,,Follicle,Root object (Image),Polygon,16259.2,6393.4,163433.7,2720.8
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,2e5bee81-431d-44a0-980e-5805c993f225,Annotation,,Follicle,Root object (Image),Polygon,11549.5,12549.6,73903.6,1884.8
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,2d399ed8-ab8d-4db2-9642-f438f85ee9af,Annotation,,Follicle,Root object (Image),Polygon,13696.2,8410,132958,2515.8
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,efb14d67-7833-4d08-98c0-d1131dd65fe0,Annotation,,Follicle,Root object (Image),Polygon,4951.4,5120.9,10262.2,670.34
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,f9d7abc0-4d70-4596-a46a-5b431d6e5c8d,Annotation,,Follicle,Root object (Image),Polygon,8582.2,3193,31533,1695.6
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,67a004f6-a0a4-4c52-901e-726925636df2,Annotation,,Follicle,Root object (Image),Polygon,10446.2,5165.4,154399.8,2578.9
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,84695cfe-e32c-41fa-99e0-2498e7218746,Annotation,,Follicle,Root object (Image),Polygon,10999.5,9502.7,148289.2,2981.1
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,446d9eaf-dc9c-4a0e-b70a-d001f90a5b72,Annotation,,Follicle,Root object (Image),Polygon,12263.6,14312.8,183833.8,3320.2
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,13ff562d-e65f-4ce4-baaa-045e41bda8d1,Annotation,,Follicle,Root object (Image),Polygon,2744.9,5010.3,133082.4,2728.7
HDL009_Spleen_HxE_1_123594_normalized.ome.tif - normalized,7661bec3-70ae-4cef-9a9f-087d277f7a94,Annotation,,Follicle,Root object (Image),Polygon,15678.5,2136.5,270378.5,5039.4
